id,title,studio,performers,performer_count,all_tags,tag_count,content_type,is_vr,width,height,resolution,resolution_tier,bitrate_mbps,duration_min,size_gb,codec,rating,play_count,o_counter,quality_score,processing_tier,recommendation,path,tag_vr,tag_pov,tag_anal,tag_blowjob,tag_creampie,tag_facial,tag_threesome,tag_lesbian,tag_milf,tag_teen,tag_bbc,tag_interracial,tag_bondage,tag_bdsm,tag_solo,tag_masturbation,tag_squirt,tag_big_tits,tag_big_ass,tag_blonde,tag_brunette,tag_redhead,tag_asian,tag_latina,tag_ebony,tag_european
2610,RoomMating,MilfVR,Becky Bandini | Tarzan Stone,2,6K Available | 69 | Ball Licking | Bedroom | Big Ass | Big Dick | Big Tits | Blowjob | Cowgirl | Cum on Stomach | Cum on Tits | Doggy Style | Hairless Pussy | Handjob | Hardcore | HD Available | Hot Pants | Interactive | Jeans | Kissing | Licking | Male - POV | Missionary | Pussy Licking | Remaster | Reverse Cowgirl | Throat Fucking | Twosome | Virtual Reality | White | White Man | White Woman,32,VR,True,6912,3456,6912x3456,6K,45.0,48.9,15.36,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f3040900408.mp4,,Yes,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,
2608,Wap XXX,POVR Originals,Amirah Styles | Kaiya Rose,2,180° | Black Woman | Blowjob | Doggy Style | Facial | Interracial | Missionary | Reverse Cowgirl | Threesome | Threesome (BGG) | Titjob | Virtual Reality,12,VR,True,7200,3600,7200x3600,6K,49.8,49.9,17.35,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f2945642824.mp4,,,,Yes,,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,
2605,A Show About Fucking: Spin Off,POVR Originals,Alex Mack | Emma Hix,2,Big Dick | Big Tits | Blond Hair | Blowjob | Close Up Missionary | College | Couple | Cowgirl | Cum in Mouth | Cum on Tits | Doggy Style | Handjob | Missionary | Reverse Cowgirl | Rimming | Titjob | Virtual Reality,17,VR,True,7200,3600,7200x3600,6K,41.6,46.6,13.54,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f2815105272.mp4,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2601,Boss Babe,MilfVR,Trinity St. Clair,1,180° | Blowjob | Brown Hair | Cowgirl | Cum on Stomach | Doggy Style | Interactive | Kissing | Missionary | Reverse Cowgirl | Twosome (Straight) | Virtual Reality,12,VR,True,6912,3456,6912x3456,6K,45.1,45.5,14.33,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f2686983784.mp4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
2602,Stone Cold Misty,MilfVR,Misty Stone | John Strong,2,180° | Black | Black Woman | Blowjob | Brown Hair | Couple | Cowgirl | Cum on Pussy | Doggy Style | Interracial | Masturbation | Missionary | Reverse Cowgirl | Small Tits | Virtual Reality,15,VR,True,7200,3600,7200x3600,6K,43.5,51.6,15.69,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f2717037896.mp4,,,,Yes,,,,,,,,Yes,,,,Yes,,,,,,,,,,
2603,Touched By An Angel,MilfVR,Joanna Angel | Alex Jett,2,7K Available | Ball Licking | Bedroom | Big Dick | Blowjob | Bra | Close Up Missionary | Couple | Cowgirl | Cum on Stomach | Cum on Tits | Hairless Pussy | Hardcore | HD Available | Kissing | Licking | Lingerie | Living Room | Male - POV | Missionary | Reverse Cowgirl | Titjob | Twosome | Twosome (Straight) | Virtual Reality | White | White Man | White Woman | Woman's Heels,29,VR,True,7200,3600,7200x3600,6K,49.6,39.5,13.66,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f2749949344.mp4,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,
2594,,,,0,VR,1,VR,True,6144,3072,6144x3072,6K,49.2,42.8,14.7,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/nargnpsexabellaryanremcutout_6kvr265.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2560,Lily Starfire Shows Off Anal Sex,PornCornVR,Lily Starfire,1,60 FPS | 180° | American | Anal Sex | Big Tits | Black | Blowjob | Butt Plug | Cowgirl | Doggy Style | Male - POV | Missionary | Pussy Licking | Reverse Cowgirl | Virtual Reality,15,VR,True,7680,3840,7680x3840,8K+,22.3,48.5,7.54,hevc,0,0,0,80.0,skip,Already 8K,/data/recovered/recovery/recup_dir.14/f823716832.mp4,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2559,Try Stepdaughter Willow Ryder's Ass,RealJamVR,Willow Ryder,1,3D Available | 4K Available | 5K Available | 6K Available | 7K Available | 60 FPS | 180° | American | Anal Sex | Babes | Blowjob | Brown Hair | Close Up | Cowgirl | Cumshot | Curly Hair | Doggy Style | Hardcore | Kitchen | Latino Man | Lingerie | Male - POV | Missionary | Pornstar | Reverse Cowgirl | Short Woman | Small Tits | Step Dad | Tattoos | Teen Girl (18–22) | Trimmed Pussy | Virtual Reality,32,VR,True,7168,3584,7168x3584,6K,30.3,49.8,10.56,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.14/f802528224.mp4,,Yes,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
2517,Showing You the Ropes,BaDoinkVR,Jaymee Green,1,180° | Babes | Big Tits | Black | Blowjob | Cum on Body | Cumshot | Doggy Style | Natural Tits | Pornstar | Tattoos | Titjob | Virtual Reality,13,VR,True,7168,3584,7168x3584,6K,40.3,35.5,9.98,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/f2623892648.mp4,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2515,Private Property,BaDoinkVR,Cory Chase,1,3D Available | 6K Available | 7K Available | 180° | Big Tits | Blonde Hair (Female) | Blowjob | Curvy | Doggy Style | Facial | Hairy | Male - POV | MILF (30+) | Outdoors | Virtual Reality,15,VR,True,7168,3584,7168x3584,6K,40.3,51.0,14.35,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/f2548204200_ftyp.mov,,Yes,,Yes,,Yes,,,Yes,,,,,,,,,Yes,,Yes,,,,,,
2512,Babewatch,BaDoinkVR,Tommy Gunn | Daisy Fuentes,2,3D Available | 6K Available | 7K Available | 60 FPS | 180° | Babes | Big Tits | Blowjob | Cum on Body | Doggy Style | Latina Woman | Pornstar | Tattoos | Virtual Reality,14,VR,True,7168,3584,7168x3584,6K,40.3,49.0,13.8,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/f2488412816_ftyp.mov,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,Yes,,
2513,High Stakes Poker,BaDoinkVR,Blondie Fesser | Katrina Moreno | Emilio Ardana,3,3D Available | 6K Available | 7K Available | 60 FPS | 180° | Big Tits | Binaural Sound | Blond Hair | Blowjob | Brown Hair (Female) | Creampie | Cum in Mouth | Doggy Style | Foursome (BBGG) | Group Sex | Interactive | Latina Woman | Male - POV | Missing Performer (Male) | Natural Tits | Pornstar | Reverse Cowgirl | Titjob | Vaginal Creampie | Vaginal Sex | Virtual Reality,26,VR,True,7168,3584,7168x3584,6K,40.3,30.6,8.61,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/recovered/f2517361248.mp4,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,,,,Yes,,
2388,,,,0,,0,VR,True,8000,4000,8000x4000,8K+,17.1,65.1,7.8,av1,0,0,0,80.0,skip,Already 8K,/data/library/recup_dir.4/f6266099840.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,,,,0,,0,VR,True,7200,3600,7200x3600,6K,41.2,44.7,12.86,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5759648912.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,,,,0,,0,VR,True,6912,3456,6912x3456,6K,45.1,45.5,14.33,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5846549168.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,,,,0,,0,VR,True,7200,3600,7200x3600,6K,43.5,51.6,15.69,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5747073568.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,Make A Wish!,POVR Originals,Ember Snow | David Lee,2,7K Available | 60 FPS | 180° | Amazon Position | Asian | Asian Man | Asian Woman | Bedroom | Blowjob | Close Up Missionary | Cosplay | Cowgirl | Cum on Tits | Cumshot | Doggy Style | Fingering | Hairless Pussy | Handjob | Hardcore | HD Available | Licking | Male - POV | Masturbation | Missionary | Movie Character | Pussy Fingering | Pussy Licking | Reverse Cowgirl | Skinny | Spatial Audio | Spread Legs | Twosome | Virtual Reality,33,VR,True,7200,3600,7200x3600,6K,45.5,53.4,16.98,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5450266656.mp4,,Yes,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,,,
2354,,,,0,,0,VR,True,7200,3600,7200x3600,6K,46.6,49.3,16.04,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.4/f5352452224.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,Four Hand Massage with Anal,RealJamVR,Vanessa Vega | Jesse Pony,2,180° | American | Anal Sex | Blowjob | Brown Hair | Doggy Style | Hardcore | Missionary | Oil | Spit in Mouth | Tattoos | Threesome | Threesome (BGG) | Threesome Assisted Oral | Virtual Reality,15,VR,True,7168,3584,7168x3584,6K,30.3,56.7,12.01,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f304004000.mp4,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,
2313,Skye Blue Surprises You Today,RealJamVR,Skye Blue,1,180° | American | Blond Hair | Cowgirl | Doggy Style | Hardcore | Lingerie | Male - POV | Missionary | Reverse Cowgirl | Trimmed Pussy | Virtual Reality,12,VR,True,7168,3584,7168x3584,6K,30.3,53.9,11.42,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f329196000.mp4,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
2311,BDSM: Session with Arabelle Raphael,RealJamVR,Arabelle Raphael,1,Anal Sex | BDSM | Big Tits | Cowgirl | Doggy Style | Male - POV | MILF (30+) | Missionary | Reverse Cowgirl | Tattoos | Trimmed Pussy | Virtual Reality,12,VR,True,7168,3584,7168x3584,6K,30.3,51.1,10.82,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f272693376.mp4,,Yes,Yes,,,,,,Yes,,,,,Yes,,,,Yes,,,,,,,,
2308,Busty Tina Fire Solid Anal,RealJamVR,Tina Fire,1,180° | Anal Sex | Babes | Big Tits | Brazilian | Brown Hair | Close Up | Cowgirl | Doggy Style | Hairless Pussy | Hardcore | Male - POV | Missionary | Reverse Cowgirl | Tattoos | Titjob | Virtual Reality,17,VR,True,7168,3584,7168x3584,6K,30.3,52.6,11.16,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f185880456.mp4,,Yes,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,
2309,Her Ass Hole as a Payment for Silence,RealJamVR,Ramon Nomar | Rebel Rhyder,2,3D Available | 60 FPS | 180° | American | Anal Sex | Babes | Big Tits | Blond Hair | Cowgirl | Doggy Style | Hairless Pussy | Hardcore | Interactive | Male - POV | Missionary | Reverse Cowgirl | Stockings | Titjob | Virtual Reality,19,VR,True,7168,3584,7168x3584,6K,30.3,45.3,9.59,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f209274864.mp4,,Yes,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,
2302,Threesome: Ebony Sisters,RealJamVR,September Reign | Cali Caliente,2,Anal Sex | Black | Brown Hair | Cowgirl | Doggy Style | English Language | Hardcore | Interracial | Male - POV | Missionary | Reverse Cowgirl | Tattoos | Threesome | Threesome (BGG) | Trimmed Pussy | Virtual Reality,16,VR,True,7168,3584,7168x3584,6K,30.3,58.8,12.47,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/_recovered/recup_dir.1/f147281912.mp4,,Yes,Yes,,,,Yes,,,,,Yes,,,,,,,,,,,,,,
2284,,Unknown,,0,,0,VR,True,7168,3584,7168x3584,6K,30.3,59.4,12.59,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f66738256/f66738256.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,,Unknown,,0,,0,VR,True,7168,3584,7168x3584,6K,30.3,55.6,11.78,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f62951424/f62951424.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,,Unknown,,0,,0,VR,True,7168,3584,7168x3584,6K,49.5,63.8,22.05,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f5936035728/f5936035728.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,,Unknown,,0,,0,VR,True,7168,3584,7168x3584,6K,40.3,43.4,12.22,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f3973697776/f3973697776.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,,Unknown,,0,VR,1,VR,True,5400,2700,5400x2700,5K,111.7,41.0,32.0,av1,0,0,0,80.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Unknown/VR3D_065/VR3D_065.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2072,,,,0,VR,1,VR,True,8000,4000,8000x4000,8K+,15.6,45.1,4.92,av1,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/SLR Originals/One More Time (2023)/One More Time (2023).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,,,0,VR,1,VR,True,8000,4000,8000x4000,8K+,17.1,65.1,7.8,av1,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/SLR Originals/Pink Me! (2025)/Pink Me! (2025).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2063,,Unknown,,0,VR,1,VR,True,8000,4000,8000x4000,8K+,19.8,98.2,13.55,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/Unknown/VR3D_039/VR3D_039.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2064,,POVR Originals,,0,VR,1,VR,True,7200,3600,7200x3600,6K,45.9,44.4,14.22,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/POVR Originals/Paint With Knockers (2025)/Paint With Knockers (2025).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2060,,,Cory Chase,1,VR,1,VR,True,8000,4000,8000x4000,8K+,21.2,64.3,9.5,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/SLR Originals/Cory Chase In Your Room (2025)/Cory Chase In Your Room (2025).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2062,,,,0,French | VR,2,VR,True,8000,4000,8000x4000,8K+,22.8,75.9,12.08,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/SLR Originals/French Affair (2025)/French Affair (2025).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2055,,Unknown,,0,VR,1,VR,True,8192,4096,8192x4096,8K+,25.8,47.6,8.57,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/Unknown/VR3D_031/VR3D_031.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2056,,Unknown,,0,VR,1,VR,True,7680,3840,7680x3840,8K+,16.3,48.2,5.5,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/Unknown/VR3D_032/VR3D_032.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2047,,Unknown,,0,VR,1,VR,True,7200,3600,7200x3600,6K,43.5,51.6,15.69,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_023/VR3D_023.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2049,,RealJamVR,,0,Threesome | Threesome (Gay) | VR,3,VR,True,7168,3584,7168x3584,6K,49.5,63.8,22.05,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/RealJamVR/Threesome Sweet Strippers (2023)/Threesome Sweet Strippers (2023).mp4,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,
2043,,Unknown,,0,VR,1,VR,True,7200,3600,7200x3600,6K,50.0,43.8,15.31,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_019/VR3D_019.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2045,,Unknown,,0,VR,1,VR,True,7680,3840,7680x3840,8K+,29.2,25.8,5.26,hevc,0,0,0,80.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/Unknown/VR3D_021/VR3D_021.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2046,,Unknown,,0,VR,1,VR,True,6912,3456,6912x3456,6K,45.1,45.5,14.33,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/Unknown/VR3D_022/VR3D_022.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2042,,,,0,School | VR,2,VR,True,7200,3600,7200x3600,6K,41.2,44.7,12.86,hevc,0,0,0,80.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/VR/MilfVR/School's Out for September (2022)/School's Out for September (2022).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2672,How Good Am I Stretching?,VRHush,Abella Danger,1,Blowjob | Brown Hair | Cowgirl | Cumshot | Natural Tits | Reverse Cowgirl | Virtual Reality,7,VR,True,5400,2700,5400x2700,5K,30.7,41.0,8.79,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.236/f88041568.mp4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
2670,,,,0,,0,VR,True,5760,2880,5760x2880,6K,18.2,34.1,4.34,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.236/f175740792.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,Lion's Den,WankzVR,Cecilia Lion,1,60 FPS | 180° | Black Woman | Blowjob | Brown Hair | College | Cowgirl | Cum on Stomach | Doggy Style | Foot Licking | Interracial | Kissing | Missionary | Reverse Cowgirl | Twosome | Virtual Reality,16,VR,True,4600,2300,4600x2300,4K,30.3,59.8,12.64,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.221/f3421160320.mp4,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,
2621,Stolen (director's cut),VR Bangers,Demi Sutra | Lauren Phillips | Logan Long | Chloe Cherry | Whitney Wright,5,6K Available | 60 FPS | 180° | American | Anal Sex | Babes | Big Ass | Big Dick | Big Tits | Blond Hair | Blowjob | Brown Hair | Cowgirl | Cumshot | Deepthroat | Dildo | Fivesome (BGGGG) | Hairless Genitals | Hairless Pussy | Hairy | Hairy Pussy | Handjob | Kissing | Male - POV | Natural Tits | Parody | Red Hair | Reverse Cowgirl | Small Tits | Stockings | Taboo | Tattoos | Toys | Virtual Reality,34,VR,True,6144,3072,6144x3072,6K,27.6,84.7,16.34,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/recovered/recovery/recup_dir.221/f3357922776.mp4,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,
2624,Why Wait?,WankzVR,Jenna Foxx,1,Big Tits | Black Woman | Blowjob | Couple,4,VR,True,4600,2300,4600x2300,4K,30.2,55.8,11.77,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.221/f3447676752.mp4,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2616,Half Life A XXX Parody,VRCosplayX,Alyssa Divine,1,Big Tits | Black | Blowjob | Cosplay | Game Character | Parody | Virtual Reality,7,VR,True,5400,2700,5400x2700,5K,36.3,47.3,11.99,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.221/f3230910168.mp4,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,
2615,Streets of Rage A XXX Parody,VRCosplayX,Canela Skin,1,180° | Blowjob | Brown Hair | Cosplay | Game Character | Latin | Parody | Virtual Reality,8,VR,True,5400,2700,5400x2700,5K,30.2,43.1,9.08,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/recovery/recup_dir.221/f3211873512.mp4,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
2529,Sara Jay's Radical Therapy,RealJamVR,Sara Jay,1,Interview | Therapist | Twosome (Straight) | Virtual Reality,4,VR,True,5760,2880,5760x2880,6K,18.4,58.1,7.45,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/recovered/f47324584.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,Jack In The Box,BaDoinkVR,Kagney Linn Karter,1,180° | Twosome | Virtual Reality,3,VR,True,3840,1920,3840x1920,4K,30.2,28.9,6.1,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/f2535416384.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,Pay up or Put out!,Czech VR,Lenina Crowne,1,Cowgirl | English Language | European | Hairless Pussy | Handjob | Hardcore | Missionary | pantyhose | Red Hair | Reverse Cowgirl | Titjob | Virtual Reality,12,VR,True,5400,2700,5400x2700,5K,30.3,43.4,9.2,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/f2325604544.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2507,Angry Missus,Czech VR,Kiki Minaj,1,5K Available | Black Woman | Blowjob | Brown Hair (Female) | Cowgirl | Doggy Style | Facial | Gaping | Hairless Pussy | Hardcore | Interactive | Interracial | Missionary | Virtual Reality,14,VR,True,5400,2700,5400x2700,5K,30.3,35.9,7.61,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/recovered/f2289267112.mp4,,,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,,
2421,The Spirit of Xmas Horny,LeninaCrowne,Lenina Crowne,1,3D Available | Blowjob | British | Cowgirl | Cumshot | Doggy Style | Fake Tits | Hardcore | Male - POV | Missionary | Red Hair | Stockings | Titjob | Trimmed Pussy | Virtual Reality,15,VR,True,5760,2880,5760x2880,6K,18.2,33.6,4.28,h264,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/recup_dir.5/f6501671024.mp4,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,
2389,,,,0,,0,VR,True,7680,3840,7680x3840,8K+,11.7,40.3,3.29,av1,0,0,0,75.0,skip,Already 8K,/data/library/recup_dir.4/f6283096216.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,,,,0,,0,VR,True,5400,2700,5400x2700,5K,45.0,56.0,17.59,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f6007438800.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,,,,0,,0,VR,True,5400,2700,5400x2700,5K,43.3,47.3,14.3,hevc,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5903124808.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,Cuck Cancellation,Brazzers VR,Xander Corvus | Kira Noir,2,8K Available | 180° | American | Athletic Woman | Average Male Body | Big Dick | Big Tits | Black Hair (Female) | Black Woman | Blowjob - POV | Cheating | Couple | Cowgirl - POV | Creampie | Cumshot Clean-up | Deepthroat | Doggy Style - POV | Face Fuck | Facesitting | Fake Tits | Fishnet Stockings | Gagging | Garter Belt | Handjob | Handjob - POV | Indoors | Interracial | Living Room | Male - POV | Medium Ass | Native Woman | Outie Pussy | Piercing | Reverse Cowgirl - POV | Spanking | Spitting | Standing Doggy Style | Thong | Tit Worship | Titjob - POV | Trimmed Pussy | Twosome | Vaginal Creampie | Virtual Reality,44,VR,True,7680,3840,7680x3840,8K+,11.7,40.3,3.29,av1,0,0,0,75.0,skip,Already 8K,/data/library/recup_dir.4/f5740163936.mp4,,Yes,,Yes,Yes,,,,,,,Yes,,,,,,Yes,,,,,,,,
2355,,,,0,,0,VR,True,3840,1920,3840x1920,4K,32.2,41.1,9.23,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/recup_dir.4/f5429381488.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,,Unknown,,0,,0,VR,True,6144,3072,6144x3072,6K,27.6,36.1,6.97,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f3843779280/f3843779280.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,,Unknown,,0,,0,VR,True,5760,2880,5760x2880,6K,18.2,34.1,4.34,hevc,0,0,0,75.0,tier2_runpod,6K→8K (RunPod),/data/library/Library/Jellyfin/2D/Unknown/f175740792/f175740792.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,,Unknown,,0,VR,1,VR,True,7680,3840,7680x3840,8K+,11.7,40.3,3.29,av1,0,0,0,75.0,skip,Already 8K,/data/library/Library/Jellyfin/VR/Unknown/VR3D_014/VR3D_014.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2147,,,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,43.8,9.84,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Kink VR/Your Whore (2018)/Your Whore (2018).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2139,,Unknown,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,34.5,7.76,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Unknown/VR3D_152/VR3D_152.mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2140,,,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,39.0,8.78,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Kink VR/Phase 2 Tight Testing (2019)/Phase 2 Tight Testing (2019).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
2142,,,,0,VR,1,VR,True,3840,1920,3840x1920,4K,32.2,32.4,7.3,h264,0,0,0,75.0,tier3_local,4K→6K (Local),/data/library/Library/Jellyfin/VR/Kink VR/Science Bitches (2019)/Science Bitches (2019).mp4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
