id,title,path,studio,performers,resolution,resolution_tier,bitrate_mbps,duration_min,size_gb,is_vr,rating,play_count,o_counter,quality_score,can_upscale,target_resolution,processing_tier,recommendation
2231,,/data/library/Library/Jellyfin/2D/Pure Taboo/Skeletons In His Closet (2025)/Skeletons In His Closet (2025).mp4,,,3840x2160,4K,8.1,45.3,2.56,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2233,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_you_still_live_with_your_parents_anya_ivy_ _virtual_sex_pov_HD/Xvideos_you_still_live_with_your_parents_anya_ivy_ _virtual_sex_pov_HD.mp4,Unknown,Anya Ivy,1280x720,720p,1.3,7.2,0.06,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2227,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_slim_tiny_whore_trinity_st_clair_face_and_pussy_fucking_4k_4K/Xvideos_slim_tiny_whore_trinity_st_clair_face_and_pussy_fucking_4k_4K.mp4,Unknown,,3840x2160,4K,8.1,25.4,1.44,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2229,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_surprise_bts_fucking_for_busty_tattooed_hottie_trinity_st._clair_4K/Xvideos_surprise_bts_fucking_for_busty_tattooed_hottie_trinity_st._clair_4K.mp4,Unknown,Trinity St. Clair,3840x2160,4K,8.1,42.8,2.41,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2223,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_perfect_milf_trinity_st_clair_lets_young_virgin_boy_fuck_her_cunt_HD/Xvideos_perfect_milf_trinity_st_clair_lets_young_virgin_boy_fuck_her_cunt_HD.mp4,Unknown,,1280x720,720p,1.3,41.5,0.38,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2220,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_hazel_grace_looks_prettiest_with_thick_cum_on_juicy_ass_4K/Xvideos_hazel_grace_looks_prettiest_with_thick_cum_on_juicy_ass_4K.mp4,Unknown,Hazel Grace,3840x2160,4K,8.1,22.0,1.24,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2217,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_flawless_amari_anne_bounces_bounces_her_perfect_ass_HD/Xvideos_flawless_amari_anne_bounces_bounces_her_perfect_ass_HD.mp4,Unknown,,1280x720,720p,1.9,23.5,0.31,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2219,,/data/library/Library/Jellyfin/2D/Raw Attack/Gia Di Marco's POV Behind the Scenes Fucking (2020)/Gia Di Marco's POV Behind the Scenes Fucking (2020).mp4,,,3840x2160,4K,8.1,26.5,1.5,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2215,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_ebony_amateur_gets_a_huge_cumshot_in_black_girl_big_tits_video_HD/Xvideos_ebony_amateur_gets_a_huge_cumshot_in_black_girl_big_tits_video_HD.mp4,Unknown,,1280x720,720p,1.3,46.0,0.42,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2216,,/data/library/Library/Jellyfin/2D/Mr Lucky RAW/Ebony Mistique Looks Extra Erotic with Cum on Her Tits (2023)/Ebony Mistique Looks Extra Erotic with Cum on Her Tits (2023).mp4,,,3840x2160,4K,8.1,23.5,1.33,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2211,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_brunette_milf_lily_lane_pounded_one_more_time_4K/Xvideos_brunette_milf_lily_lane_pounded_one_more_time_4K.mp4,Unknown,Lily Lane,3840x2160,4K,8.1,25.9,1.46,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2204,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_arabelle_raphael_enjoys_rough_anal_sex_and_swallowing_cum_4K/Xvideos_arabelle_raphael_enjoys_rough_anal_sex_and_swallowing_cum_4K.mp4,Unknown,Arabelle Raphael,3840x2160,4K,8.1,18.9,1.07,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2187,,/data/library/Library/Jellyfin/2D/My Life In Miami/Sarai So Damn Sexy (2021)/Sarai So Damn Sexy (2021).mp4,My Life In Miami,,3840x2160,4K,8.1,29.1,1.64,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2188,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_squirting_big_tits_ebony_baby_gemini_gets_her_pussy_stretched_4K/Xvideos_squirting_big_tits_ebony_baby_gemini_gets_her_pussy_stretched_4K.mp4,Unknown,Baby Gemini,3840x2160,4K,8.1,33.7,1.91,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2179,,/data/library/Library/Jellyfin/2D/Life Selector/Xvideos_lifeselector_ threesome_heaven_with_milf_dana_dearmond_and_teen_cecilia_lion_4K/Xvideos_lifeselector_ threesome_heaven_with_milf_dana_dearmond_and_teen_cecilia_lion_4K.mp4,,"Cecilia Lion, Dana DeArmond",3840x2160,4K,8.1,21.8,1.23,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2174,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_got_filled_ _kira_noir_s_pussy_craves_the_cock_4K/Xvideos_got_filled_ _kira_noir_s_pussy_craves_the_cock_4K.mp4,Unknown,Kira Noir,3840x2160,4K,8.1,36.7,2.07,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2175,,/data/library/Library/Jellyfin/2D/Mr Lucky RAW/Hazel Grace and Lily Starfire Relish Playing with a Hard Cock (2024)/Hazel Grace and Lily Starfire Relish Playing with a Hard Cock (2024).mp4,,"Hazel Grace, Lily Starfire",3840x2160,4K,8.1,24.0,1.36,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2176,,/data/library/Library/Jellyfin/2D/Exotic 4K/A Facial for Anya (2017)/A Facial for Anya (2017).mp4,,Anya Ivy,3840x2160,4K,8.1,25.5,1.45,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2177,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_i_interviewed_the_great_spanish_actor_antonio_mallorca_and_of_course_he_fucked_me_like_a_slut_and_po_4K/Xvideos_i_interviewed_the_great_spanish_actor_antonio_mallorca_and_of_course_he_fucked_me_like_a_slut_and_po_4K.mp4,Unknown,,3840x2160,4K,8.1,28.5,1.62,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2169,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_ebony_step_daughter_jerks_her_white_daddy._taboopov_daya_knight_HD/Xvideos_ebony_step_daughter_jerks_her_white_daddy._taboopov_daya_knight_HD.mp4,Unknown,,1280x720,720p,3.9,12.6,0.35,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2173,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_goddess_cece_has_jmac_fiending_for_her_pussy_4K/Xvideos_goddess_cece_has_jmac_fiending_for_her_pussy_4K.mp4,Unknown,J Mac,3840x2160,4K,8.1,26.7,1.51,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2163,,/data/library/Library/Jellyfin/2D/Exotic 4K/Tropical Heat (2016)/Tropical Heat (2016).mp4,,,3840x2160,4K,8.1,28.8,1.63,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2164,,/data/library/Library/Jellyfin/2D/Vivid/Butt Works Part 4 (2014)/Butt Works Part 4 (2014).mp4,,,3840x2160,4K,8.1,26.3,1.49,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2167,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_catching_my_ebony_stepsis_sneakin_back_in_the_house_and_creampie_her_teen_pussy_ _cecilia_lion_ _4K/Xvideos_catching_my_ebony_stepsis_sneakin_back_in_the_house_and_creampie_her_teen_pussy_ _cecilia_lion_ _4K.mp4,Unknown,Cecilia Lion,3840x2160,4K,8.1,24.9,1.4,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2159,,/data/library/Library/Jellyfin/2D/My Life In Miami/Big Tit Beauty Lily Starfire (2023)/Big Tit Beauty Lily Starfire (2023).mp4,My Life In Miami,Lily Starfire,3840x2160,4K,8.1,31.0,1.76,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2160,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_big_tits_squirter_loves_riding_thick_cock_4K/Xvideos_big_tits_squirter_loves_riding_thick_cock_4K.mp4,Unknown,,3840x2160,4K,8.1,29.4,1.66,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2155,,/data/library/Library/Jellyfin/2D/Unknown/Xvideos_all_natural_black_coed_featuring_daya_knight_with_brian_omally_4K/Xvideos_all_natural_black_coed_featuring_daya_knight_with_brian_omally_4K.mp4,Unknown,Brian Omally,3840x2160,4K,8.1,33.4,1.89,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2151,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_014/VR3D_014.mp4,Unknown,,7680x3840,8K+,11.7,40.3,3.29,True,0,0,0,75.0,False,,skip,Already 8K - no upscale needed
2103,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_116/VR3D_116.mp4,Unknown,,7680x3840,8K+,34.6,37.1,8.96,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2104,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_117/VR3D_117.mp4,Unknown,,7680x3840,8K+,38.7,37.1,10.03,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2105,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_118/VR3D_118.mp4,Unknown,,8192x4096,8K+,47.8,27.4,9.16,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2106,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_119/VR3D_119.mp4,Unknown,,7680x3840,8K+,35.1,48.7,11.95,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2100,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_113/VR3D_113.mp4,Unknown,,8192x4096,8K+,75.1,36.7,19.27,True,0,0,0,90.0,False,,skip,Already 8K - no upscale needed
2101,,/data/library/Library/Jellyfin/VR/SLR Originals/Shy and Sweet (2023)/Shy and Sweet (2023).mp4,,,8000x4000,8K+,30.2,44.7,9.42,True,0,1,0,85.0,False,,skip,Already 8K - no upscale needed
2072,,/data/library/Library/Jellyfin/VR/SLR Originals/One More Time (2023)/One More Time (2023).mp4,,,8000x4000,8K+,15.6,45.1,4.92,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2073,,/data/library/Library/Jellyfin/VR/SLR Originals/Pink Me! (2025)/Pink Me! (2025).mp4,,,8000x4000,8K+,17.1,65.1,7.8,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2063,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_039/VR3D_039.mp4,Unknown,,8000x4000,8K+,19.8,98.2,13.55,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2060,,/data/library/Library/Jellyfin/VR/SLR Originals/Cory Chase In Your Room (2025)/Cory Chase In Your Room (2025).mp4,,Cory Chase,8000x4000,8K+,21.2,64.3,9.5,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2061,,/data/library/Library/Jellyfin/VR/SLR Originals/Hard Work Pays Off (2023)/Hard Work Pays Off (2023).mp4,,,8000x4000,8K+,30.2,46.5,9.8,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2062,,/data/library/Library/Jellyfin/VR/SLR Originals/French Affair (2025)/French Affair (2025).mp4,,,8000x4000,8K+,22.8,75.9,12.08,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2055,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_031/VR3D_031.mp4,Unknown,,8192x4096,8K+,25.8,47.6,8.57,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2056,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_032/VR3D_032.mp4,Unknown,,7680x3840,8K+,16.3,48.2,5.5,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2057,,/data/library/Library/Jellyfin/VR/CzechVR/664 Saving Well Endowed Blondie (2024)/664 Saving Well Endowed Blondie (2024).mp4,CzechVR,,7680x3840,8K+,60.3,37.7,15.9,True,0,0,0,90.0,False,,skip,Already 8K - no upscale needed
2058,,/data/library/Library/Jellyfin/VR/CzechVR/592 No Panties Is Sexy (2023)/592 No Panties Is Sexy (2023).mp4,CzechVR,,7680x3840,8K+,60.3,52.8,22.25,True,0,0,0,90.0,False,,skip,Already 8K - no upscale needed
2050,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_026/VR3D_026.mp4,Unknown,,7680x3840,8K+,44.0,35.4,10.88,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2052,,/data/library/Library/Jellyfin/VR/VRConk/African Princess (2021)/African Princess (2021).mp4,VR Conk,,7680x3840,8K+,45.3,38.7,12.26,True,0,0,0,85.0,False,,skip,Already 8K - no upscale needed
2045,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_021/VR3D_021.mp4,Unknown,,7680x3840,8K+,29.2,25.8,5.26,True,0,0,0,80.0,False,,skip,Already 8K - no upscale needed
2029,Stacking The Dick,/data/library/PornPros/povd-stacking-the-dick-1280.mpg,POVD,"August Ames, Danny Mountain",1280x720,720p,8.7,26.1,1.58,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2021,,/data/library/Library/Jellyfin/2D/Pix And Video/Exotic (2008)/Exotic (2008).mp4,Exotic4K,,4096x2160,4K,5.7,14.4,0.57,False,0,0,0,65.0,False,,skip,Already 4K - no upscale needed for 2D
2026,,/data/library/PornPros/pornpros-slut-madison-s-sex-tape-1280.mpg,,,1280x720,720p,3.7,27.4,0.7,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2024,Cumming Of Age,/data/library/Library/Jellyfin/2D/Holed/Cumming of Age (2016)/Cumming of Age (2016).mp4,Holed,"Brick Danger, Cory Chase",3840x2160,4K,29.5,34.8,7.17,False,0,1,0,70.0,False,,skip,Already 4K - no upscale needed for 2D
2022,Erotic Oil,/data/library/Library/Jellyfin/2D/Exotic 4K/Erotic Oil (2022)/Erotic Oil (2022).mp4,Exotic4K,"Peter Green, Lily Starfire",3840x2160,4K,19.4,45.4,6.16,False,0,0,0,70.0,False,,skip,Already 4K - no upscale needed for 2D
2025,Snooping Stepbrother,/data/library/Library/Jellyfin/2D/Holed/Snooping Stepbrother (2016)/Snooping Stepbrother (2016).mp4,Holed,"Brick Danger, Ashley Adams",3840x2160,4K,29.4,34.0,6.98,False,0,0,0,70.0,False,,skip,Already 4K - no upscale needed for 2D
2010,,/data/library/Library/Jellyfin/2D/Peter North/Titty Sweat 2 Scene 3 (2006)/Titty Sweat 2 Scene 3 (2006).mp4,,,1280x720,720p,4.9,20.1,0.69,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2011,,/data/media/Needs_Upscale/LowRes_178.mp4,,,1280x720,720p,3.9,36.3,0.98,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2008,,/data/library/Library/Jellyfin/2D/Peter North/Deep Throat This #24 (2006)/Deep Throat This #24 (2006).mp4,,,1280x720,720p,13.2,27.8,2.57,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2003,,/data/library/Library/Jellyfin/2D/Spizoo/Big Dick in Her Ass! (2021)/Big Dick in Her Ass! (2021).mp4,,,1280x720,720p,3.1,45.0,0.96,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2004,,/data/library/Library/Jellyfin/2D/Future Darkly/Jada Stevens Loves Anal in Her Big Ass (2018)/Jada Stevens Loves Anal in Her Big Ass (2018).mp4,,,1280x720,720p,3.1,46.5,0.99,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2005,,/data/library/Library/Jellyfin/2D/Spizoo/Joslyn James Does Anal! (2021)/Joslyn James Does Anal! (2021).mp4,,,1280x720,720p,3.1,52.1,1.12,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2007,,/data/library/Library/Jellyfin/VR/Reality Lovers/Stepmom From Paris (2024)/Stepmom From Paris (2024).mp4,,,1280x720,720p,4.2,47.8,1.41,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1990,,/data/library/Library/Jellyfin/2D/Spizoo/Asian Healing Massage (2021)/Asian Healing Massage (2021).mp4,,,1280x720,720p,3.1,14.3,0.31,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1991,,/data/library/Library/Jellyfin/2D/Spizoo/Jacking Loads! W Diamond Foxxx (2021)/Jacking Loads! W Diamond Foxxx (2021).mp4,,,1280x720,720p,3.1,12.1,0.26,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1992,,"/data/library/Library/Jellyfin/2D/Spizoo/Madison Ivy, the Cum Thief (2021)/Madison Ivy, the Cum Thief (2021).mp4",,,1280x720,720p,3.1,14.3,0.31,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1993,,/data/library/Library/Jellyfin/2D/Spizoo/Beautiful Girl Knows How to Jerk Off a Guy (2021)/Beautiful Girl Knows How to Jerk Off a Guy (2021).mp4,,,1280x720,720p,3.1,14.8,0.32,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1994,,/data/library/Library/Jellyfin/2D/Spizoo/Man Handled By Eva Karera (2021)/Man Handled By Eva Karera (2021).mp4,,,1280x720,720p,3.1,13.9,0.3,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1995,,/data/library/Library/Jellyfin/2D/Spizoo/Cuban Hottie Jerks Some Dick for All to See (2021)/Cuban Hottie Jerks Some Dick for All to See (2021).mp4,,,1280x720,720p,3.1,13.0,0.28,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1996,,/data/library/Library/Jellyfin/2D/Spizoo/Aletta Ocean Best Handjob Ever! (2021)/Aletta Ocean Best Handjob Ever! (2021).mp4,,,1280x720,720p,3.1,16.9,0.36,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1999,,/data/library/Library/Jellyfin/2D/Bellesa/Jada Stevens Takes It in the Ass (2026)/Jada Stevens Takes It in the Ass (2026).mp4,,,1280x720,720p,3.1,49.8,1.06,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2000,,/data/library/Library/Jellyfin/2D/Spizoo/Deep Anal Fucking Tory Lane (2021)/Deep Anal Fucking Tory Lane (2021).mp4,,,1280x720,720p,3.1,49.3,1.07,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2001,,/data/library/Library/Jellyfin/2D/Spizoo/Franceska Gets It Up the Butt (2021)/Franceska Gets It Up the Butt (2021).mp4,,,1280x720,720p,3.1,58.0,1.25,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
2002,,/data/library/Library/Jellyfin/2D/Spizoo/Side of Anal with My Asian (2021)/Side of Anal with My Asian (2021).mp4,,,1280x720,720p,3.1,43.7,0.93,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1986,,/data/library/Library/Jellyfin/2D/Spizoo/Me & My Girl Fuck on Video (2021)/Me & My Girl Fuck on Video (2021).mp4,,,1280x720,720p,3.1,34.7,0.74,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1987,,"/data/library/Library/Jellyfin/2D/Spizoo/Lisa Lee, She Tugged Me (2021)/Lisa Lee, She Tugged Me (2021).mp4",,,1280x720,720p,3.1,19.4,0.42,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1989,,/data/library/Library/Jellyfin/2D/Spizoo/An Ohio Hand Job (2021)/An Ohio Hand Job (2021).mp4,,,1280x720,720p,3.1,17.8,0.38,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1976,,/data/library/Library/Jellyfin/2D/Spizoo/Jada Stevens First Scene (2021)/Jada Stevens First Scene (2021).mp4,,,1280x720,720p,3.1,38.3,0.82,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1985,,/data/library/Library/Jellyfin/2D/White Ghetto/Love My Black Pussy! (2014)/Love My Black Pussy! (2014).mp4,,,1280x720,720p,3.1,21.5,0.46,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1966,,/data/library/Library/Jellyfin/2D/Girlsway/Alana Evans Anal Comeback! (2019)/Alana Evans Anal Comeback! (2019).mp4,,,1280x720,720p,3.1,57.1,1.23,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1967,,/data/media/Needs_Upscale/LowRes_128.mp4,,,1280x720,720p,1.5,44.0,0.45,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1969,,/data/library/Library/Jellyfin/2D/Spizoo/Big Booty Nympho Tight Pussy Fucked Hard!! (2021)/Big Booty Nympho Tight Pussy Fucked Hard!! (2021).mp4,,,1280x720,720p,3.1,52.6,1.12,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1959,,/data/library/Library/Jellyfin/2D/Bellesa/Episode 120 Ivy & Mina & Chris (2026)/Episode 120 Ivy & Mina & Chris (2026).mp4,,,1280x720,720p,1.6,60.4,0.67,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1960,,/data/library/Library/Jellyfin/2D/Spizoo/Pop That Coochie and Shake That Ass! (2021)/Pop That Coochie and Shake That Ass! (2021).mp4,,,1280x720,720p,3.1,44.0,0.95,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1961,,/data/library/Library/Jellyfin/2D/Spizoo/Skylar Price's Ass Is Right! (2021)/Skylar Price's Ass Is Right! (2021).mp4,,,1280x720,720p,3.1,45.2,0.97,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1964,,/data/library/Library/Jellyfin/2D/Spizoo/A Lick Off the Old Block (2021)/A Lick Off the Old Block (2021).mp4,,,1280x720,720p,3.1,42.8,0.92,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1965,,/data/library/Library/Jellyfin/2D/Spizoo/Moms Get Pounded Too W Gia Dimarco (2021)/Moms Get Pounded Too W Gia Dimarco (2021).mp4,,,1280x720,720p,3.1,47.5,1.02,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1942,,/data/library/Library/Jellyfin/2D/Peter North/Adriana Loves the Miami Weather (2013)/Adriana Loves the Miami Weather (2013).mp4,,,1280x720,720p,3.1,33.4,0.72,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1943,,/data/library/Library/Jellyfin/2D/Peter North/Ariella Ferrera Loves Amateur Porn!! (2013)/Ariella Ferrera Loves Amateur Porn!! (2013).mp4,,,1280x720,720p,3.1,52.2,1.12,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1934,,/data/media/Needs_Upscale/LowRes_094.mp4,,,1280x720,720p,4.0,22.2,0.62,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1938,,/data/library/Library/Jellyfin/2D/Spizoo/Dark N Luvly (2021)/Dark N Luvly (2021).mp4,,,1280x720,720p,3.1,35.1,0.76,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1931,MEGAN & MONIKA Lesbian Anal Gaping,/data/library/Needs_Upscale/LowRes_085.mpeg,Evil Angel,"Megan Inky, Monika Wild",1280x720,720p,3.7,27.4,0.7,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1930,,/data/library/Library/Jellyfin/2D/Spizoo/Beach Babe Volleyball (2021)/Beach Babe Volleyball (2021).mp4,,,1280x720,720p,7.2,29.3,1.48,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1905,,/data/media/Needs_Upscale/LowRes_055.mp4,,,1280x720,720p,4.2,40.7,1.19,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1882,,/data/library/Library/Jellyfin/2D/Spizoo/Serena Ali Is Down To Fuck (2021)/Serena Ali Is Down To Fuck (2021).mp4,,,1280x720,720p,4.7,29.3,0.96,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1883,,/data/library/Library/Jellyfin/2D/Spizoo/Jayden Lee Is Down To Fuck (2021)/Jayden Lee Is Down To Fuck (2021).mp4,,,1280x720,720p,5.6,50.5,1.99,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1887,,/data/media/Needs_Upscale/LowRes_036.mp4,,,1280x720,720p,4.4,33.4,1.02,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1888,,/data/library/Library/Jellyfin/2D/Spizoo/Angel Cummings Schoolgirl P.o.v. #06 (2021)/Angel Cummings Schoolgirl P.o.v. #06 (2021).mp4,,,1280x720,720p,4.5,34.3,1.08,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1894,,/data/media/Needs_Upscale/LowRes_043.mp4,,,1280x720,720p,3.5,39.3,0.96,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1877,,/data/media/Needs_Upscale/LowRes_024.mp4,,,1280x720,720p,4.0,34.0,0.95,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1878,,/data/media/Needs_Upscale/LowRes_026.mp4,,,1280x720,720p,4.0,32.2,0.89,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1879,,/data/library/Library/Jellyfin/2D/Spizoo/Lisa Ann Is A Wild Cougar (2021)/Lisa Ann Is A Wild Cougar (2021).mp4,,,1280x720,720p,3.9,37.4,1.02,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1881,,/data/media/Needs_Upscale/LowRes_030.mp4,,,1280x720,720p,3.6,39.2,1.0,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
1860,,/data/library/Library/Jellyfin/2D/Love Her Feet/The Bubble Butt Cock Ride (2019)/The Bubble Butt Cock Ride (2019).mp4,,,1440x1080,720p,5.5,56.8,2.18,False,0,0,0,55.0,False,1080p,skip,720p 2D - use FFmpeg lanczos (AI overkill)
